id_espace_vert,nom_espace_vert,type_espace_vert,code_postal,arr_num,surface_m2
817,JARDIN DE L EGLISE SAINT GERMAIN DE CHARONNE,Promenades ouvertes,75020,20.0,192.0
12044,JARDINIERE VERTICALE DU SQUARE DE LA ROQUETTE 1,Murs végétalisés,75011,11.0,27.0
10305,JARDINIERES DE L'AVENUE DE TAILLEBOURG,Décorations sur la voie publique,75011,11.0,122.0
11148,JARDINIERES DU SQUARE GEORGES LESAGE,Décorations sur la voie publique,75012,12.0,10.0
10933,JARDINIERES DE L'ALLEE ALEXANDRE VIALATTE,Décorations sur la voie publique,75013,13.0,166.0
11115,JARDINIERE VERTICALE DU 10B RUE SAINT-SAUVEUR,Murs végétalisés,75002,2.0,0.0
10741,JARDINIERES DE L'AVENUE DES GOBELINS(13),Décorations sur la voie publique,75013,13.0,799.0
654,JARDIN D'IMMEUBLES GRENADE,Promenades ouvertes,75019,19.0,6120.0
913,JARDINET DE LA VILLA DES TULIPES,Jardinets décoratifs,75018,18.0,125.0
238,SQUARE DE LA RUE JEAN DUNAND (ZAC BAUDRICOURT),Promenades ouvertes,75013,13.0,2900.0
544,SQUARE DE LA RUE HENRI HUCHARD,Promenades ouvertes,75018,18.0,6527.0
11175,JARDINIERE VERTICALE DU 1 RUE DE GALLIERA,Murs végétalisés,75016,16.0,2.0
11238,JARDIN DE L'IMPASSE TRUILLOT,Promenades ouvertes,75011,11.0,5582.0
10197,JARDINIERE DE LA RUE LEOPOLD BELLAN,Décorations sur la voie publique,75002,2.0,15.0
11634,09-02,Périphérique,75015,15.0,608.0
10140,JARDIN PAUL NIZAN,Promenades ouvertes,75013,13.0,1678.0
433,10-04,Périphérique,75016,16.0,162.0
10,SQUARE LEOPOLD ACHILLE,Promenades ouvertes,75003,3.0,2190.0
11,SQUARE GEORGES CAIN,Promenades ouvertes,75003,3.0,2128.0
824,JARDINET MADELEINE DE SCUDERY,Promenades ouvertes,75003,3.0,130.0
140,SQUARE JEAN ALLEMANE,Promenades ouvertes,75011,11.0,1147.0
875,SQUARE DES CHAMAILLARDS,Promenades ouvertes,75013,13.0,2816.0
11109,SQUARE ALAIN BASHUNG,Promenades ouvertes,75018,18.0,1500.0
11403,JARDIN PARTAGE DE LA RUE DU CHALET,"Ephémères, partagés, pédagogiques",75010,10.0,154.0
534,SQUARE JEHAN RICTUS,Promenades ouvertes,75018,18.0,1266.0
10944,JARDINIERE DE LA VILLA DE L'ASTROLABE,Décorations sur la voie publique,75015,15.0,50.0
136,SQUARE DE LA ROQUETTE,Promenades ouvertes,75011,11.0,15920.0
257,JARDIN MAURICE SICART,Jardinets décoratifs,75013,13.0,942.0
10835,DECORATION DU MONUMENT FRANTZ REICHEL,Décorations sur la voie publique,75016,16.0,28.0
11136,JARDINIERE VERTICALE DU 11 IMPASSE BOUTRON,Murs végétalisés,75010,10.0,3.0
397,SQUARE LAMARTINE,Promenades ouvertes,75016,16.0,1613.0
100,PROMENADE DU COURS LA REINE,Promenades ouvertes,75008,8.0,6801.0
11209,JARDINIERE VERTICALE DU 197 RUE TEMPLE,Murs végétalisés,75003,3.0,0.0
426,JARDINET DU 9 RUE DE BOULAINVILLIERS,Jardinets décoratifs,75016,16.0,490.0
519,18-04,Périphérique,75017,17.0,573.0
11690,JARDINIERE DE LA PLACE ADOLPHE MAX,Décorations sur la voie publique,75009,9.0,474.0
11766,PROMENADE PC 14 - LIARD - MONTSOURIS,Jardins privatifs,75014,14.0,2818.0
11523,JARDIN PARTAGE LE PETIT JARDIN DE LA PLACE DES FETES,"Ephémères, partagés, pédagogiques",75019,19.0,160.0
11426,JARDIN PARTAGE DU SQUARE DU MOULIN DE LA VIERGE,"Ephémères, partagés, pédagogiques",75014,14.0,280.0
11194,JARDINIERE VERTICALE DU 26 RUE ARCHEREAU,Murs végétalisés,75019,19.0,22.0
12986,JARDINIERES EVQ DE LA RUE MOUTON DUVERNET,Décorations sur la voie publique,75014,14.0,75.0
32,SQUARE COUPERIN,Jardinets décoratifs,75004,4.0,270.0
10910,DECORATION DE LA PLACE EMILE LANDRIN,Décorations sur la voie publique,75020,20.0,47.0
10802,JARDINET DU MONUMENT DE LA FRANCE RENAISSANTE,Décorations sur la voie publique,75015,15.0,50.0
10251,JARDINIERES ANGLE DES RUES MONGE - SQUARE ADANSON,Décorations sur la voie publique,75005,5.0,31.0
150,JARDIN EMILE GALLE,Promenades ouvertes,75011,11.0,5803.0
11027,JARDINIERES DE L'ALLEE DARIUS MILHAUD,Décorations sur la voie publique,75019,19.0,1000.0
10904,JARDINIERES DU 34 DE LA RUE PETIT,Décorations sur la voie publique,75019,19.0,184.0
10921,JARDINIERES DU STADE NAUTIQUE G. VALLEREY,Décorations sur la voie publique,75020,20.0,510.0
948,CIMETIERE DE BELLEVILLE,Cimetières,75020,20.0,16500.0
11253,JARDINIERES DE LA MAIRIE DU IXEME,Décorations sur la voie publique,75009,9.0,16.0
10321,JARDINIERES DU 19-21 BOULEVARD DE BERCY,Décorations sur la voie publique,75012,12.0,48.0
446,SQUARE DE L'AMERIQUE LATINE,Promenades ouvertes,75017,17.0,1825.0
10872,JARDINIERE DE LA RUE DU CHEVALIER DE LA BARRE,Décorations sur la voie publique,75018,18.0,133.0
11464,PROMENADE DU QUAI DE LA GIRONDE,Promenades ouvertes,75019,19.0,1800.0
11496,PLATE-BANDE DU BOULEVARD DELESSERT,Décorations sur la voie publique,75016,16.0,650.0
11510,JARDIN DU VER TETU,Promenades ouvertes,75019,19.0,5000.0
11544,26-00,Périphérique,75019,19.0,4128.0
517,17-07,Périphérique,75017,17.0,2119.0
11614,02-00,Périphérique,75013,13.0,172.0
269,02-10,Périphérique,75013,13.0,1659.0
11604,17-99-06,Périphérique,75017,17.0,489.0
11655,13-04,Périphérique,75016,16.0,2902.0
11725,JARDINIERES DE LA RUE MAURICE NOGUES,Décorations sur la voie publique,75014,14.0,685.0
11104,JARDINIERES DE LA RUE PAULINE KERGOMARD,Décorations sur la voie publique,75020,20.0,60.0
11747,JARDINIERE VERTICALE DU 40 RUE DU TELEGRAPHE,Murs végétalisés,75020,20.0,3.0
11783,PROMENADE JANE ET PAULETTE NARDAL,Promenades ouvertes,75014,14.0,10870.0
11422,JARDIN PARTAGE DE LA RUE ANNIE GIRARDOT,"Ephémères, partagés, pédagogiques",75013,13.0,120.0
11860,JARDIN PARTAGE DE LA RUE SAINT BLAISE,"Ephémères, partagés, pédagogiques",75020,20.0,110.0
11966,JARDINIERES DE L'AVENUE DU PERE LACHAISE,Décorations sur la voie publique,75020,20.0,280.0
11886,JARDINIERE VERTICALE DU 37-47 BOULEVARD SAINT-MARTIN,Murs végétalisés,75003,3.0,7.0
11996,JARDINIERE VERTICALE DU 189 RUE SAINT-JACQUES,Murs végétalisés,75005,5.0,16.0
12008,DECORATION DE LA RUE DE VAUGIRARD,Décorations sur la voie publique,75015,15.0,24.0
12040,JARDINIERE VERTICALE DU SQUARE MONTHOLON 2,Murs végétalisés,75009,9.0,25.0
12057,JARDINIERE VERTICALE DU SQUARE CHARLES PEGUY 1,Murs végétalisés,75012,12.0,56.0
12101,JARDINIERE VERTICALE DU JARDIN DES CEVENNES,Murs végétalisés,75015,15.0,58.0
11976,JARDINIERES ANGLE RUE DU LIEUTENANT COLONEL DAX RUE RENE BINET,Décorations sur la voie publique,75018,18.0,30.0
11964,JARDINIERES DU BOULEVARD DE BELLEVILLE,Décorations sur la voie publique,75020,20.0,770.0
12150,JARDINIERE VERTICALE DU JARDIN JANIS JOPLIN,Murs végétalisés,75020,20.0,8.0
12181,JARDINIERES DE LA RUE DU COMMANDANT L'HERMINIER,Décorations sur la voie publique,75020,20.0,140.0
12894,JARDINIERE VERTICALE DU 7 IMPASSE DE LA BALEINE,Murs végétalisés,75011,11.0,
12895,JARDINIERE VERTICALE DU 18 RUE FAIDHERBE,Murs végétalisés,75011,11.0,
12981,JARDINIERES EVQ DE LA PLACETTE REUILLY,Décorations sur la voie publique,75012,12.0,81.0
13229,JARDINIERES RAE DE  DE LA RUE RICAUT,Décorations sur la voie publique,75013,13.0,275.0
84,JARDIN DE L'INTENDANT,Promenades ouvertes,75007,7.0,15163.0
545,SQUARE LEON SERPOLLET,Promenades ouvertes,75018,18.0,14096.0
228,PARC KELLERMANN,Promenades ouvertes,75013,13.0,55580.0
11764,PROMENADE PC 14 - JEAN MOULIN - DIDOT,Promenades ouvertes,75014,14.0,15500.0
12075,JARDINIERE VERTICALE DU SQUARE DU SERMENT DE KOUFRA,Murs végétalisés,75014,14.0,40.0
12108,JARDINIERE VERTICALE DU 75 BOULEVARD FLANDRIN,Murs végétalisés,75016,16.0,10.0
12109,JARDINIERE VERTICALE DU JARDIN DU RANELAGH 1,Murs végétalisés,75016,16.0,24.0
11726,JARDINIERES DE LA RUE MARIA HELENA VIEIRA DA SILVA,Décorations sur la voie publique,75014,14.0,270.0
12899,JARDINIERES RAE DE LA RUE DE LA PROVIDENCE,Décorations sur la voie publique,75013,13.0,257.0
167,SQUARE TROUSSEAU,Promenades ouvertes,75012,12.0,3757.0
13203,JARDINIERES DU  PARVIS DU PALAIS DES CONGRES,Décorations sur la voie publique,75017,17.0,5792.0
13491,JARDINIERES RAE RUE LOUVOIS ET RUE LULLI,Décorations sur la voie publique,75002,2.0,99.0
13050,JARDINIERES DE LA RUE FLATTERS,Décorations sur la voie publique,75005,5.0,86.0
13350,JARDINIERES RAE DE LA RUE POISSY ET SAINT-VICTOR,Décorations sur la voie publique,75005,5.0,
13094,JARDINIERES EVQ DE LA RUE DU  DOCTEUR LECENE ET RUE DU DOCTEUR LANDOUZY,Décorations sur la voie publique,75013,13.0,377.0
13136,JARDINIERES DE LA RUE JACQUES CALLOT,Décorations sur la voie publique,75006,6.0,
179,JARDIN MARY CASSAT,Promenades ouvertes,75012,12.0,1255.0
13185,JARDINIERES EVQ DE LA RUE DESARGUES,Décorations sur la voie publique,75011,11.0,65.0
13219,JARDINIERES RUE DES SUISSES,Décorations sur la voie publique,75014,14.0,95.0
101,JARDINS DES CHAMPS ELYSEES - GRAND PALAIS,Promenades ouvertes,75008,8.0,5873.0
915,JARDINETS DES BOULEVARDS DE CLICHY ET ROCHECHOUART,Jardinets décoratifs,75018,18.0,3565.0
13086,JARDINIERES EVQ DE LA RUE LAMARCK,Décorations sur la voie publique,75018,18.0,
13097,JARDINIERES EVQ DE LA RUE DE TOULOUSE,Décorations sur la voie publique,75019,19.0,165.0
13218,JARDINIERES RAE DE LA RUE DES AMANDIERS,Décorations sur la voie publique,75020,20.0,
10203,JARDINET DE LA PLACE RENEE VIVIEN,Décorations sur la voie publique,75003,3.0,270.0
13045,JARDINIERES RAE DE LA RUE  LE VAU,Décorations sur la voie publique,75020,20.0,272.0
11718,JARDINIERES DE LA PERCEE SALPETRIERE-RUE BERENICE ABBOTT,Décorations sur la voie publique,75013,13.0,50.0
10204,JARDINIERE DE LA RUE DE FRANCHE COMTE,Décorations sur la voie publique,75003,3.0,30.0
11883,JARDINIERE VERTICALE DU 27 RUE LEOPOLD BELLAN,Murs végétalisés,75002,2.0,8.0
11990,JARDINIERES DE LA RUE DE PICARDIE,Décorations sur la voie publique,75003,3.0,170.0
10850,JARDINIERES ANGLE BOULEVARD DES BATIGNOLLES - PLACE PROSPER GOUBAUX,Décorations sur la voie publique,75017,17.0,43.0
13407,JARDIN DU BASSIN LOUIS BLANC NORD,Décorations sur la voie publique,75010,10.0,120.0
13391,JARDINET DE LA RUE DE PARADIS,Décorations sur la voie publique,75010,10.0,54.0
13415,JARDINIERES  PORTOUR DU SQUARE DES MAURES,Décorations sur la voie publique,75010,10.0,690.0
372,SQUARE BRANCION,Promenades ouvertes,75015,15.0,3510.0
13440,COULEE VERTE RENE DUMONT-RUE EDOUARD LARTET-RUE DU GENERAL ACHINARD,Promenades ouvertes,75012,12.0,
13452,JARDINIERES  DE L ALLEE PARIS-IVRY,Décorations sur la voie publique,75013,13.0,
12014,JARDINIERE VERTICALE DU JARDIN DES ROSIERS-JOSEPH MIGNERET,Murs végétalisés,75004,4.0,140.0
10950,JARDINIERE ANGLE DES RUE FRANCIS CARCO - STEPHENSON,Décorations sur la voie publique,75018,18.0,27.0
13354,SQUARE PIERRE DEMOURS,Promenades ouvertes,75017,17.0,465.0
10263,DECORATION DU BOULEVARD SAINT-MARCEL (5EME),Décorations sur la voie publique,75005,5.0,835.0
13356,JARDINIERE RAE DE LA RUELLE HEBRARD,Décorations sur la voie publique,75012,12.0,58.0
11756,JARDIN DE L'ABONDANCE,Promenades ouvertes,75007,7.0,5033.0
57,ESPLANADE GASTON MONNERVILLE,Promenades ouvertes,75006,6.0,11154.0
11139,JARDINIERE VERTICALE DU 17 RUE TITON,Murs végétalisés,75011,11.0,4.0
10087,JARDINIERES DE LA RUE DE CHAMPAGNY,Jardins privatifs,75007,7.0,552.0
11525,"JARDIN PARTAGE "" A LA BONNE HERBE""","Ephémères, partagés, pédagogiques",75019,19.0,236.0
11301,CENTRE SPORTIF DE LA PORTE DE LA PLAINE ET CHARLES RIGOULOT,Etablissements sportifs,75015,15.0,11186.0
13457,JARDINIERES DE LA RUE DELBET,Décorations sur la voie publique,75014,14.0,
11742,ESPACE VERT DE LA PLACE DE L'EDIT DE NANTES,Promenades ouvertes,75019,19.0,591.0
10829,JARDINIERES DE LA RUE DES PERCHAMPS,Décorations sur la voie publique,75016,16.0,33.0
11332,"HIPPODROME D'AUTEUIL, PELOUSE C",Promenades ouvertes,75016,16.0,26594.0
347,SQUARE DE L'OISEAU LUNAIRE,Promenades ouvertes,75015,15.0,4200.0
10773,DECORATION ANGLE DES RUES PRIMATICE - RUBENS,Décorations sur la voie publique,75013,13.0,61.0
467,JARDIN LILY LASKINE,Promenades ouvertes,75017,17.0,5283.0
460,SQUARE OLAVE ET ROBERT BADEN-POWELL,Promenades ouvertes,75017,17.0,4130.0
789,JARDIN PARTAGE LE JARDIN D'EAU DOUCE,"Ephémères, partagés, pédagogiques",75020,20.0,90.0
333,SQUARE JEAN CHERIOUX,Promenades ouvertes,75015,15.0,3980.0
10384,DECORATION ANGLE DES RUES DU DOCTEUR TUFFIER - DAMESME,Décorations sur la voie publique,75013,13.0,24.0
4,JARDINET DE L'ORATOIRE,Jardinets décoratifs,75001,1.0,122.0
10844,JARDIN DE LA MAISON DE BALZAC,Jardins privatifs,75016,16.0,950.0
338,SQUARE DU CARDINAL VERDIER,Promenades ouvertes,75015,15.0,6530.0
659,PROMENADE AMALIA RODRIGUES,Promenades ouvertes,75019,19.0,15047.0
203,35-00,Périphérique,75012,12.0,2073.0
11325,SQUARE DU DONJON,Promenades ouvertes,75012,12.0,634.0
554,JARDIN HENRI SAUVAGE,Promenades ouvertes,75018,18.0,3000.0
301,JARDIN DES COLONNES,Promenades ouvertes,75014,14.0,3480.0
11263,SQUARE AUGUSTE BALAGNY,Promenades ouvertes,75017,17.0,2293.0
10839,JARDINIERE DE LA PLACE DE COSTA RICA,Décorations sur la voie publique,75016,16.0,66.0
674,JARDIN ANAIS NIN,Promenades ouvertes,75019,19.0,3200.0
914,SQUARE ROLAND DORGELES,Jardinets décoratifs,75018,18.0,140.0
11578,35-07,Périphérique,75012,12.0,704.0
204,35-01,Périphérique,75012,12.0,2166.0
11584,22-02,Périphérique,75018,18.0,973.0
11635,09-03,Périphérique,75015,15.0,861.0
255,JARDIN DE LA PLACE DU DOCTEUR NAVARRE,Promenades ouvertes,75013,13.0,906.0
336,SQUARE FRANCK BAUER,Promenades ouvertes,75015,15.0,4842.0
436,16-01,Périphérique,75016,16.0,1700.0
11644,10-50,Périphérique,75016,16.0,846.0
528,SQUARE MAURICE KRIEGEL-VALRIMONT DIT SQUARE DE CLIGNANCOURT,Promenades ouvertes,75018,18.0,4093.0
62,SQUARE TARAS CHEVTCHENKO,Promenades ouvertes,75006,6.0,436.0
220,SQUARE MARIE CURIE,Promenades ouvertes,75013,13.0,4091.0
250,JARDIN BERTHE MORISOT,Promenades ouvertes,75013,13.0,2950.0
252,SQUARE HENRI ROUSSELLE,Promenades ouvertes,75013,13.0,720.0
248,JARDIN JAMES JOYCE,Promenades ouvertes,75013,13.0,3650.0
341,SQUARE GERBERT - BLOMET,Promenades ouvertes,75015,15.0,665.0
11821,JARDINIERES T3 BOULEVARD NEY - BRISSON - VARENNE,Décorations sur la voie publique,75018,18.0,227.0
11610,00-08,Périphérique,75013,13.0,646.0
192,SQUARE DES COMBATTANTS D'INDOCHINE,Jardinets décoratifs,75012,12.0,1814.0
10025,PROMENADE PEREIRE - PROMENADE ROSEMONDE PUJOL,Promenades ouvertes,75017,17.0,2580.0
260,JARDINET DU BOULEVARD VINCENT AURIOL,Jardinets décoratifs,75013,13.0,684.0
10865,JARDINIERES DE LA RUE VAUVENARGUES,Décorations sur la voie publique,75018,18.0,140.0
10801,JARDINIERES DE LA RUE FRANCOIS BONVIN,Décorations sur la voie publique,75015,15.0,12.0
10836,JARDINIERES DE LA RUE SERGE PROKOFIEV,Décorations sur la voie publique,75016,16.0,45.0
10929,JARDINIERES DE LA RUE FERNAND FOUREAU,Décorations sur la voie publique,75012,12.0,107.0
11431,JARDIN PARTAGE DE LA RUE DES PERICHAUX,"Ephémères, partagés, pédagogiques",75015,15.0,350.0
811,31-03,Périphérique,75020,20.0,337.0
515,17-03,Périphérique,75017,17.0,1631.0
11720,JARDINIERE VERTICALE DU 22 BOULEVARD KELLERMANN,Murs végétalisés,75013,13.0,2.0
11777,JARDINIERES DE LA RUE EDOUARD QUENU,Décorations sur la voie publique,75005,5.0,14.0
11791,JARDINIERE ANGLE DES RUES LOUVRE - MONTMARTRE,Décorations sur la voie publique,75002,2.0,120.0
72,JARDIN DU CHAMP DE MARS ET PELOUSES DE L'ECOLE MILITAIRE,Promenades ouvertes,75007,7.0,245405.0
419,JARDIN DE LA FONDATION D'AUTEUIL,Promenades ouvertes,75016,16.0,3356.0
653,SQUARE DE LA BUTTE DU CHAPEAU ROUGE,Promenades ouvertes,75019,19.0,46880.0
749,SQUARE DU SERGENT AURELIE SALEL,Promenades ouvertes,75020,20.0,5773.0
11128,JARDINIERE VERTICALE DU 150 QUAI DE VALMY,Murs végétalisés,75010,10.0,52.0
11169,JARDINIERE VERTICALE DU 7 RUE CAUCHY,Murs végétalisés,75015,15.0,18.0
547,JARDIN LOUISE WEBER DITE LA GOULUE,Promenades ouvertes,75018,18.0,1798.0
649,SQUARE MONSEIGNEUR MAILLET,Promenades ouvertes,75019,19.0,3950.0
10245,DECORATION DU BOULEVARD DE L'HOPITAL (5EME),Décorations sur la voie publique,75005,5.0,428.0
10845,JARDIN DU MUSEE D'ART MODERNE,Jardins privatifs,75016,16.0,812.0
10891,JARDINET DE LA PLACE RHIN ET DANUBE,Décorations sur la voie publique,75019,19.0,205.0
11329,PELOUSE DE SAINT CLOUD,Promenades ouvertes,75016,16.0,34506.0
306,JARDIN JULES NOEL,Promenades ouvertes,75014,14.0,815.0
12118,JARDINIERE VERTICALE DU SQUARE DE LA RUE HENRI HUCHARD 1,Murs végétalisés,75018,18.0,45.0
676,JARDINET PLACE ARMAND CARREL,Jardinets décoratifs,75019,19.0,64.0
11553,00-02,Périphérique,75013,13.0,1164.0
11234,JARDIN DE VITALY,Promenades ouvertes,75020,20.0,1000.0
11562,JARDINIERE VERTICALE DU 197 RUE DES PYRENEES,Murs végétalisés,75020,20.0,15.0
11565,JARDINIERE VERTICALE DU 115 RUE PELLEPORT,Murs végétalisés,75020,20.0,1.0
640,23-08,Périphérique,75018,18.0,951.0
11607,17-99-09,Périphérique,75017,17.0,1226.0
11665,14-00,Périphérique,75016,16.0,2131.0
11673,15-03,Périphérique,75016,16.0,2032.0
11730,JARDINIERE VERTICALE DU 10 RUE SEVERO,Murs végétalisés,75014,14.0,2.0
11753,JARDINIERE VERTICALE DU 9 RUE POLONCEAU,Murs végétalisés,75018,18.0,4.0
681,PLATE-BANDE DE LA PLACE DE LA BATAILLE DE STALINGRAD,Jardinets décoratifs,75019,19.0,1720.0
11810,JARDINIERES DE LA RUE GINOUX,Décorations sur la voie publique,75015,15.0,82.0
11832,JARDIN PARTAGE DU 20 RUE ORTOLAN,"Ephémères, partagés, pédagogiques",75005,5.0,240.0
11850,JARDIN PARTAGE DE LA DALLE D'IVRY,"Ephémères, partagés, pédagogiques",75013,13.0,440.0
11855,JARDIN PARTAGE DU JARDIN DE L'HOPITAL SAINTE-PERINE,"Ephémères, partagés, pédagogiques",75016,16.0,83.0
11978,PROMENADE PLANTEE DODE DE LA BRUNERIE,Promenades ouvertes,75016,16.0,1233.0
12003,ESPACE CANIN DE L’AVENUE DE LA PORTE DE VILLIERS,Promenades ouvertes,75017,17.0,300.0
12012,JARDINIERE VERTICALE DU SQUARE JACQUES BIDAUT,Murs végétalisés,75002,2.0,32.0
12021,JARDINIERE VERTICALE DU SQUARE PAUL LANGEVIN,Murs végétalisés,75005,5.0,120.0
12026,JARDINIERE VERTICALE DU 1 RUE SAINT-JULIEN LE PAUVRE,Murs végétalisés,75005,5.0,40.0
12030,JARDINIERE VERTICALE DU JARDIN DE LA FONDATION NATIONALE DES ARTS GRAPHIQUES ET PLASTIQUES SALOMON DE ROTHSCHILD,Murs végétalisés,75008,8.0,40.0
12033,JARDINIERE VERTICALE DES JARDINS DES CHAMPS ELYSEES 2,Murs végétalisés,75008,8.0,10.0
12058,JARDINIERE VERTICALE DU SQUARE CHARLES PEGUY 2,Murs végétalisés,75012,12.0,48.0
12081,JARDINIERE VERTICALE DU JARDIN MAUDY PIOT-JACOMET,Murs végétalisés,75014,14.0,108.0
12096,JARDINIERE VERTICALE DU PARC GEORGES BRASSENS 2,Murs végétalisés,75015,15.0,190.0
12139,JARDINIER VERTICALE DU SQUARE CLAUDE BERNARD,Murs végétalisés,75019,19.0,39.0
12144,JARDINIERE VERTICALE DU SQUARE ANTOINE BLONDIN 2,Murs végétalisés,75020,20.0,80.0
12155,JARDINIERE VERTICALE DU JARDIN DE LA GARE DE CHARONNE,Murs végétalisés,75020,20.0,174.0
12165,JARDINIERES DE LA PLACE DE LA MADELEINE,Décorations sur la voie publique,75008,8.0,200.0
12178,JARDIN PARTAGE 12 RUE ELLA  FITZGERALD,"Ephémères, partagés, pédagogiques",75019,19.0,2300.0
11733,ESPACE VERT DU TEP CALMETTE,Etablissements sportifs,75015,15.0,180.0
12074,JARDINIERE VERTICALE DU JARDIN ANNA MARLY,Murs végétalisés,75014,14.0,17.0
11835,PARC CHAPELLE CHARBON,Promenades ouvertes,75018,18.0,28841.0
12969,JARDINIERES EVQ DE LA RUE MANSART,Décorations sur la voie publique,75009,9.0,75.0
13348,JARDINIERES EVQ DE LA RUE DU DOCTEUR VICTOR HUTINEL ( EMBELLIR VOS QUARTIERS),Décorations sur la voie publique,75013,13.0,142.0
13200,JARDINIERES RAE PASSAGE BESLAY,Décorations sur la voie publique,75011,11.0,37.0
13024,JARDINIERES EVQ DE LA RUE MICHEL CHASLES,Décorations sur la voie publique,75012,12.0,260.0
13362,JARDINIERES ANGLE RUE D AUBERVILLIERS- RUE EVANGILE,Décorations sur la voie publique,75018,18.0,
11972,JARDINIERES DE LA RUE DU CHEMIN VERT,Décorations sur la voie publique,75011,11.0,130.0
13082,JARDINIERES RAE 162 BOULEVARD MURAT,Décorations sur la voie publique,75016,16.0,90.0
13126,JARDINIERES DE LA RUE DU DOCTEUR MAGNAN,Décorations sur la voie publique,75013,13.0,456.0
13165,JARDINIERES DE LA RUE  LENTONNET,Décorations sur la voie publique,75009,9.0,
295,SQUARE PAULY,Promenades ouvertes,75014,14.0,1050.0
13023,JARDINIERES EVQ DES RUES STHRAU ET BAPTISTE RENARD,Décorations sur la voie publique,75013,13.0,
13357,JARDINIERES DE LA PLACE CHEIKHA REMITTI,Décorations sur la voie publique,75018,18.0,147.0
11153,JARDINIERE VERTICALE DU 19 RUE PIRANDELLO,Murs végétalisés,75013,13.0,5.0
13081,JARDINIERES EVQ DE LA RUE POULET,Décorations sur la voie publique,75018,18.0,100.0
67,JARDINET DE LA SACRISTIE DE L'EGLISE SAINT GERMAIN DES PRES,Jardinets décoratifs,75006,6.0,121.0
10267,PLATE-BANDE DU BOULEVARD RASPAIL(6),Décorations sur la voie publique,75006,6.0,295.0
449,SQUARE JEAN LECLAIRE,Promenades ouvertes,75017,17.0,3750.0
458,PROMENADE BERNARD LAFAY - B2,Promenades ouvertes,75017,17.0,8075.0
13226,JARDINIERES EVQ DE LA RUE PAUL BODIN,Décorations sur la voie publique,75017,17.0,472.0
13,SQUARE SAINT-GILLES - GRAND VENEUR - PAULINE ROLAND,Promenades ouvertes,75003,3.0,987.0
809,30-06,Périphérique,75020,20.0,586.0
13215,JARDINIERES PASSAGE DU GUE,Décorations sur la voie publique,75018,18.0,300.0
13409,JARDINIERES GARE DU NORD-SAINT QUENTIN SUD,Décorations sur la voie publique,75010,10.0,
13420,JARDINIERES DU PASSAGE DELESSERT,Décorations sur la voie publique,75010,10.0,
13427,JARDINIERES VGA DE LA RUE ARMAND ROUSSEAU,Décorations sur la voie publique,75012,12.0,
25,JARDIN FEDERICO GARCIA LORCA,Promenades ouvertes,75004,4.0,1947.0
826,JARDINET DE LA RUE DES URSINS,Jardinets décoratifs,75004,4.0,130.0
13441,SQUARE DU COMPLEXE SPORTIF GEORGES CARPENTIER,Promenades ouvertes,75013,13.0,
13021,JARDINIERES EVQ DE LA RUE WALDECK-ROUSSEAU,Décorations sur la voie publique,75017,17.0,45.0
11934,JARDINIERES DU BOULEVARD DU BOIS LE PRETRE,Décorations sur la voie publique,75017,17.0,255.0
10282,DECORATION DE L'AVENUE LOWENDAL,Décorations sur la voie publique,75007,7.0,338.0
1,JARDIN NELSON MANDELA,Promenades ouvertes,75001,1.0,43170.0
11519,JARDIN PARTAGE LE JARDIN D'LEON,"Ephémères, partagés, pédagogiques",75019,19.0,400.0
11313,SQUARE HENRI CHRISTINE,Promenades ouvertes,75010,10.0,975.0
81,SQUARE PIERRE DE GAULLE,Promenades ouvertes,75007,7.0,1454.0
10269,PLATE-BANDE DE L'IMPASSE DE CONTI,Décorations sur la voie publique,75006,6.0,23.0
282,SQUARE GASTON BATY,Promenades ouvertes,75014,14.0,1035.0
13432,JARDINIERES DE LA RUE DE RICHELIEU,Décorations sur la voie publique,75001,1.0,
11224,JARDIN CURIAL - CITE MICHELET,Promenades ouvertes,75019,19.0,5400.0
13461,JARDINIERES EVQ DE LA RUE DE LA CROIX NIVERT,Décorations sur la voie publique,75015,15.0,
12941,JARDINIERES RAE DE LA RUE FRANCOIS COPPEE,Décorations sur la voie publique,75015,15.0,144.0
10326,JARDINIERES DE L'AVENUE DORIAN,Décorations sur la voie publique,75012,12.0,100.0
12177,JARDIN PARTAGE DE LA PROMENADE CESARIA EVORA,"Ephémères, partagés, pédagogiques",75019,19.0,200.0
13473,JARDINIERES TRAMWAY T3 DE LA PORTE DE COURCELLES-BLD DE REIMS- AV PAUL ADAM,Décorations sur la voie publique,75017,17.0,790.0
11708,JARDINIERE VERTICALE DU 40 RUE DE LYON,Murs végétalisés,75012,12.0,1.0
11341,JARDINIERE DE LA PLACE D'ESTIENNE D'ORVES,Décorations sur la voie publique,75009,9.0,200.0
11651,12-05,Périphérique,75016,16.0,1009.0
10359,JARDINIERES DU 93 RUE DU CHATEAU DES RENTIERS,Décorations sur la voie publique,75013,13.0,289.0
10828,PLATE-BANDE DU BOULEVARD MARBEAU,Décorations sur la voie publique,75016,16.0,430.0
11210,JARDINIERE VERTICALE DU 7 PASSAGE DE LAGNY,Murs végétalisés,75020,20.0,1.0
10966,SQUARE JACQUES MANAVIAN,Promenades ouvertes,75017,17.0,2200.0
12124,JARDINIERE VERTICALE DU SQUARE DE LA RUE BURQ,Murs végétalisés,75018,18.0,93.0
